index,ticker,year,month,open,close,high,low,SMA_10,SMA_20,EMA_10,EMA_20
0,TMUS,2018,1,63.900001525878906,65.0999984741211,66.5199966430664,62.43999862670898,,,,
1,TMUS,2018,2,64.69999694824219,60.61000061035156,65.11000061035156,57.060001373291016,,,,
2,TMUS,2018,3,60.77999877929688,61.040000915527344,65.77999877929688,59.72999954223633,,,,
3,TMUS,2018,4,60.400001525878906,60.5099983215332,65.68000030517578,58.90999984741211,,,,
4,TMUS,2018,5,60.77000045776367,55.70000076293945,61.18999862670898,55.09000015258789,,,,
5,TMUS,2018,6,56.0,59.75,61.15999984741211,55.900001525878906,,,,
6,TMUS,2018,7,59.459999084472656,60.0,62.09000015258789,57.88999938964844,,,,
7,TMUS,2018,8,59.95000076293945,66.04000091552734,66.63999938964844,59.13999938964844,,,,
8,TMUS,2018,9,65.73999786376953,70.18000030517578,70.87999725341797,64.06999969482422,,,,
9,TMUS,2018,10,70.70999908447266,68.55000305175781,70.94000244140625,63.47999954223633,62.74800033569336,,62.74800033569336,
10,TMUS,2018,11,68.95999908447266,68.44999694824219,70.77999877929688,66.08000183105469,63.08300018310547,,63.78472699252042,
11,TMUS,2018,12,68.5,63.61000061035156,69.0199966430664,59.959999084472656,63.383000183105466,,63.752958559398806,
12,TMUS,2019,1,62.869998931884766,69.62000274658203,70.12000274658203,62.54999923706055,64.24100036621094,,64.8196938661594,
13,TMUS,2019,2,69.45999908447266,72.20999908447266,74.05999755859375,65.55999755859375,65.41100044250489,,66.16338572403454,
14,TMUS,2019,3,72.38999938964844,69.0999984741211,74.05999755859375,68.16000366210938,66.75100021362304,,66.69731531495937,
15,TMUS,2019,4,69.54000091552734,72.98999786376953,74.7300033569336,68.69999694824219,68.075,,67.84143941474304,
16,TMUS,2019,5,73.13999938964844,73.44000244140625,80.93000030517578,72.25,69.41900024414062,,68.85935996504544,
17,TMUS,2019,6,73.62000274658203,74.13999938964844,79.26000213623047,72.7699966430664,70.22900009155273,,69.81947622406418,
18,TMUS,2019,7,74.66999816894531,79.7300033569336,85.22000122070312,73.91999816894531,71.18400039672852,,71.62139024822226,
19,TMUS,2019,8,79.98999786376953,78.05000305175781,80.30999755859375,75.2699966430664,72.13400039672851,67.44100036621094,72.79022893977418,67.44100036621094
20,TMUS,2019,9,77.9000015258789,78.7699966430664,81.1500015258789,76.7699966430664,73.16600036621094,68.1245002746582,73.87745943128186,68.51995239257813
21,TMUS,2019,10,78.87999725341797,82.66000366210938,83.8499984741211,75.81999969482422,75.07100067138671,69.2270004272461,75.47428565506868,69.8666239420573
22,TMUS,2019,11,83.08999633789062,78.55000305175781,83.19000244140625,76.33000183105469,75.9640007019043,70.10250053405761,76.03350699992126,70.69361242869545
23,TMUS,2019,12,78.58000183105469,78.41999816894531,78.83999633789062,74.30999755859375,76.58500061035156,70.99800052642823,76.46741448519836,71.42945868967162
