index,ticker,year,month,open,close,high,low,SMA_10,SMA_20,EMA_10,EMA_20
0,CSCO,2018,1,38.66999816894531,41.540000915527344,42.97999954223633,38.43000030517578,,,,
1,CSCO,2018,2,41.09000015258789,44.77999877929688,45.88999938964844,37.34999847412109,,,,
2,CSCO,2018,3,44.68000030517578,42.88999938964844,46.15999984741211,41.58000183105469,,,,
3,CSCO,2018,4,42.52000045776367,44.290000915527344,45.34000015258789,40.18999862670898,,,,
4,CSCO,2018,5,43.90999984741211,42.709999084472656,46.369998931884766,42.52000045776367,,,,
5,CSCO,2018,6,42.90999984741211,43.02999877929688,44.810001373291016,41.810001373291016,,,,
6,CSCO,2018,7,42.560001373291016,42.290000915527344,43.83000183105469,40.93999862670898,,,,
7,CSCO,2018,8,41.9900016784668,47.77000045776367,47.83000183105469,41.20000076293945,,,,
8,CSCO,2018,9,47.84000015258789,48.650001525878906,49.060001373291016,46.43999862670898,,,,
9,CSCO,2018,10,49.0,45.75,49.470001220703125,42.93999862670898,44.37000007629395,,44.37000007629395,
10,CSCO,2018,11,45.66999816894531,47.869998931884766,48.43999862670898,44.08000183105469,45.00299987792969,,45.006363504583184,
11,CSCO,2018,12,48.31999969482422,43.33000183105469,49.13999938964844,40.25,44.85800018310547,,44.70157047303255,
12,CSCO,2019,1,42.27999877929688,47.290000915527344,47.380001068115234,40.959999084472656,45.29800033569336,,45.17219418984978,
13,CSCO,2019,2,47.369998931884766,51.77000045776367,51.959999084472656,46.29999923706055,46.04600028991699,,46.37179532947049,
14,CSCO,2019,3,52.0,53.9900016784668,54.22999954223633,50.5099983215332,47.1740005493164,,47.756923756560724,
15,CSCO,2019,4,54.47999954223633,55.95000076293945,57.52999877929688,54.38999938964844,48.46600074768067,,49.24657412135686,
16,CSCO,2019,5,56.0,52.02999877929688,56.83000183105469,51.060001373291016,49.44000053405762,,49.75265133189141,
17,CSCO,2019,6,52.04999923706055,54.72999954223633,58.150001525878906,51.4900016784668,50.13600044250488,,50.657623733772304,
18,CSCO,2019,7,55.2599983215332,55.400001525878906,58.2599983215332,54.22999954223633,50.811000442504884,,51.51987424142805,
19,CSCO,2019,8,55.84000015258789,46.810001373291016,56.88999938964844,46.0,50.91700057983398,47.643500328063965,50.66353371994859,47.643500328063965
20,CSCO,2019,9,46.630001068115234,49.40999984741211,50.29999923706055,46.20000076293945,51.07100067138672,48.037000274658205,50.4356184703965,47.81173837752569
21,CSCO,2019,10,49.650001525878906,47.5099983215332,49.869998931884766,45.54999923706055,51.48900032043457,48.17350025177002,49.90368753423954,47.78300122933593
22,CSCO,2019,11,46.84999847412109,45.310001373291016,48.97999954223633,44.43999862670898,51.29100036621094,48.29450035095215,49.068471868612534,47.547477433522126
23,CSCO,2019,12,45.25,47.959999084472656,48.369998931884766,43.400001525878906,50.910000228881835,48.478000259399415,48.86693136240528,47.586765209803126
